FOOD_CODE|Nutrient/Ingridient|Value (per 100gr)|Name|Group|Type
BP046|Kalium (K)|0.0 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Tembaga (Cu)|0.20 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Seng (Zn)|0.2 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Retinol (Vit. A)|0 mcg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Beta-Karoten (Carotenes)|0 mcg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Karoten Total (Re)|0 mcg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Thiamin (Vit. B1)|0.30 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Riboflavin (Vit. B2)|0.00 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP046|Niasin (Niacin)|0.0 mg|Bangket, kue|Starchy Roots & Tubers|Processed/Products
BP047|Air (Water)|44.2 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Energi (Energy)|217 Kal|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Protein (Protein)|1.2 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Lemak (Fat)|0.5 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Karbohidrat (CHO)|53.2 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Serat (Fibre)|2.4 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Abu (ASH)|0.9 g|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Kalsium (Ca)|48 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Fosfor (P)|68 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Besi (Fe)|1.5 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Natrium (Na)|3 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Kalium (K)|305.0 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Beta-Karoten (Carotenes)|0 mcg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Karoten Total (Re)|0 mcg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Thiamin (Vit. B1)|0.10 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Riboflavin (Vit. B2)|0.10 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP047|Niasin (Niacin)|0.8 mg|Putu singkong, kue|Starchy Roots & Tubers|Processed/Products
BP048|Air (Water)|4.2 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Energi (Energy)|422 Kal|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Protein (Protein)|0.9 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Lemak (Fat)|10.8 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Karbohidrat (CHO)|80.4 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Serat (Fibre)|1.4 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Abu (ASH)|3.8 g|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Kalsium (Ca)|206 mg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Fosfor (P)|104 mg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Besi (Fe)|3.6 mg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Retinol (Vit. A)|0 mcg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Karoten Total (Re)|0 mcg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Thiamin (Vit. B1)|0.43 mg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP048|Vitamin C (Vit. C)|0 mg|Lanting getuk|Starchy Roots & Tubers|Processed/Products
BP049|Air (Water)|82.9 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Energi (Energy)|71 Kal|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Protein (Protein)|0.2 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Lemak (Fat)|0.8 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Karbohidrat (CHO)|15.9 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Serat (Fibre)|0.1 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Abu (ASH)|0.2 g|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Kalsium (Ca)|117 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Fosfor (P)|5 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Besi (Fe)|0.2 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Retinol (Vit. A)|0 mcg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Karoten Total (Re)|112 mcg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Thiamin (Vit. B1)|0.05 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Riboflavin (Vit. B2)|0.02 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Niasin (Niacin)|0.0 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP049|Vitamin C (Vit. C)|0 mg|Noodle, golosor|Starchy Roots & Tubers|Processed/Products
BP050|Air (Water)|11.5 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Energi (Energy)|353 Kal|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Protein (Protein)|0.3 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Lemak (Fat)|0.0 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Karbohidrat (CHO)|88.0 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Serat (Fibre)|2.4 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Abu (ASH)|0.2 g|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Kalsium (Ca)|28 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Fosfor (P)|14 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Besi (Fe)|2.8 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Natrium (Na)|9 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Kalium (K)|49.2 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Tembaga (Cu)|0.50 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Seng (Zn)|0.1 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Beta-Karoten (Carotenes)|2 mcg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Karoten Total (Re)|0 mcg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Thiamin (Vit. B1)|0.02 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Riboflavin (Vit. B2)|0.00 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Niasin (Niacin)|0.1 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP050|Vitamin C (Vit. C)|0 mg|Noodle, bendo|Starchy Roots & Tubers|Processed/Products
BP051|Air (Water)|52.8 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Energi (Energy)|190 Kal|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Protein (Protein)|0.2 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Lemak (Fat)|0.4 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Karbohidrat (CHO)|46.5 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Serat (Fibre)|1.4 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Abu (ASH)|0.1 g|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Kalsium (Ca)|8 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Fosfor (P)|7 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Besi (Fe)|0.3 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Natrium (Na)|10 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Kalium (K)|2.6 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Tembaga (Cu)|0.10 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Seng (Zn)|0.0 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Beta-Karoten (Carotenes)|2 mcg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Karoten Total (Re)|0 mcg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Thiamin (Vit. B1)|0.00 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Riboflavin (Vit. B2)|0.40 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Niasin (Niacin)|0.0 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP051|Vitamin C (Vit. C)|0 mg|Noodle, sago|Starchy Roots & Tubers|Processed/Products
BP052|Air (Water)|75.3 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Energi (Energy)|111 Kal|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Protein (Protein)|0.3 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Lemak (Fat)|2.7 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Karbohidrat (CHO)|21.2 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Serat (Fibre)|0.3 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Abu (ASH)|0.5 g|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Kalsium (Ca)|79 mg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Fosfor (P)|15 mg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Besi (Fe)|1.7 mg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Retinol (Vit. A)|0 mcg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Karoten Total (Re)|0 mcg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Thiamin (Vit. B1)|0.06 mg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP052|Vitamin C (Vit. C)|0 mg|Sago, ongol-ongol|Starchy Roots & Tubers|Processed/Products
BP053|Air (Water)|12.6 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Energi (Energy)|351 Kal|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Protein (Protein)|0.9 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Lemak (Fat)|0.9 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Karbohidrat (CHO)|84.9 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Serat (Fibre)|4.3 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Abu (ASH)|0.7 g|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Kalsium (Ca)|60 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Fosfor (P)|36 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Besi (Fe)|2.1 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Natrium (Na)|5 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Kalium (K)|229.0 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Tembaga (Cu)|0.10 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Seng (Zn)|0.5 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Beta-Karoten (Carotenes)|0 mcg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Karoten Total (Re)|0 mcg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Thiamin (Vit. B1)|0.02 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Riboflavin (Vit. B2)|0.02 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Niasin (Niacin)|0.5 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP053|Vitamin C (Vit. C)|0 mg|Oyek|Starchy Roots & Tubers|Processed/Products
BP054|Air (Water)|84.8 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Energi (Energy)|61 Kal|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Protein (Protein)|0.2 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Lemak (Fat)|0.1 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Karbohidrat (CHO)|14.9 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Serat (Fibre)|0.5 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Abu (ASH)|0.1 g|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Kalsium (Ca)|3 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Fosfor (P)|1 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Besi (Fe)|0.2 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Natrium (Na)|4 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Kalium (K)|20.0 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Tembaga (Cu)|0.10 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Seng (Zn)|0.1 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Retinol (Vit. A)|0 mcg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Beta-Karoten (Carotenes)|0 mcg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Karoten Total (Re)|0 mcg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Thiamin (Vit. B1)|0.06 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Riboflavin (Vit. B2)|0.00 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Niasin (Niacin)|0.0 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP054|Vitamin C (Vit. C)|0 mg|Papeda|Starchy Roots & Tubers|Processed/Products
BP055|Air (Water)|11.1 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Energi (Energy)|394 Kal|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Protein (Protein)|2.2 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Lemak (Fat)|8.8 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Karbohidrat (CHO)|76.6 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Serat (Fibre)|6.8 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Abu (ASH)|1.3 g|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Kalsium (Ca)|68 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Fosfor (P)|76 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Besi (Fe)|1.6 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Natrium (Na)|165 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Kalium (K)|388.0 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Tembaga (Cu)|0.40 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Seng (Zn)|0.4 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Beta-Karoten (Carotenes)|0 mcg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Karoten Total (Re)|0 mcg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Thiamin (Vit. B1)|0.02 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Riboflavin (Vit. B2)|0.30 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Niasin (Niacin)|1.2 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP055|Vitamin C (Vit. C)|0 mg|Rasbi (Sweet potato rice)|Starchy Roots & Tubers|Processed/Products
BP056|Air (Water)|12.6 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Energi (Energy)|350 Kal|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Protein (Protein)|0.9 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Lemak (Fat)|0.4 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Karbohidrat (CHO)|85.7 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Serat (Fibre)|14.4 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Abu (ASH)|0.5 g|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Kalsium (Ca)|42 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Fosfor (P)|21 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Besi (Fe)|1.5 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Natrium (Na)|8 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Kalium (K)|14.0 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Tembaga (Cu)|0.30 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Seng (Zn)|0.5 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Beta-Karoten (Carotenes)|0 mcg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Karoten Total (Re)|0 mcg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Thiamin (Vit. B1)|0.02 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Riboflavin (Vit. B2)|0.02 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Niasin (Niacin)|0.4 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP056|Vitamin C (Vit. C)|0 mg|Rasi (Cassava rice)|Starchy Roots & Tubers|Processed/Products
BP057|Air (Water)|31.5 g|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Energi (Energy)|291 Kal|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Protein (Protein)|0.5 g|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Lemak (Fat)|4.0 g|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Karbohidrat (CHO)|63.4 g|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Abu (ASH)|0.6 g|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Kalsium (Ca)|10 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Fosfor (P)|20 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Besi (Fe)|0.8 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Natrium (Na)|40 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Kalium (K)|50.0 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Tembaga (Cu)|0.10 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Seng (Zn)|0.2 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Retinol (Vit. A)|0 mcg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Beta-Karoten (Carotenes)|0 mcg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Karoten Total (Re)|0 mcg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP057|Vitamin C (Vit. C)|0 mg|Forno sago|Starchy Roots & Tubers|Processed/Products
BP058|Air (Water)|4.3 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Energi (Energy)|452 Kal|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Protein (Protein)|2.8 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Lemak (Fat)|14.8 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Karbohidrat (CHO)|76.8 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Serat (Fibre)|1.1 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Abu (ASH)|0.7 g|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Kalsium (Ca)|15 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Fosfor (P)|39 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Besi (Fe)|1.1 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Natrium (Na)|182 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Kalium (K)|52.7 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Tembaga (Cu)|0.04 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Seng (Zn)|0.8 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Beta-Karoten (Carotenes)|1,220 mcg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Karoten Total (Re)|0 mcg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Thiamin (Vit. B1)|0.32 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Riboflavin (Vit. B2)|0.04 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Niasin (Niacin)|0.1 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP058|Vitamin C (Vit. C)|0 mg|Sagu lemak (Kue Sagon)|Starchy Roots & Tubers|Processed/Products
BP059|Air (Water)|32.6 g|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Energi (Energy)|287 Kal|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Protein (Protein)|0.5 g|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Lemak (Fat)|3.9 g|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Karbohidrat (CHO)|62.4 g|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Abu (ASH)|0.6 g|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Kalsium (Ca)|8 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Fosfor (P)|17 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Besi (Fe)|0.7 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Natrium (Na)|34 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Kalium (K)|42.0 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Tembaga (Cu)|0.10 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Seng (Zn)|0.2 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Retinol (Vit. A)|0 mcg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Beta-Karoten (Carotenes)|0 mcg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Karoten Total (Re)|0 mcg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP059|Vitamin C (Vit. C)|0 mg|Sweet sago|Starchy Roots & Tubers|Processed/Products
BP060|Air (Water)|8.2 g|Sagu rendang|Starchy Roots & Tubers|Processed/Products
BP060|Energi (Energy)|364 Kal|Sagu rendang|Starchy Roots & Tubers|Processed/Products
